grid_id,year,week_of_season,fire_count,fire_count_last_week,same_week_last_year,3yr_avg,neighbor_fire_count,avg_frp,avg_brightness,night_fire_pct,avg_confidence
10_12,2018,3,3,0.0,0.0,0.0,34,7.7700000000000005,329.6766666666667,0.0,60.666666666666664
10_12,2018,4,29,3.0,0.0,0.0,104,7.634827586206897,334.65620689655174,0.0,61.689655172413794
10_12,2018,5,24,29.0,0.0,0.0,328,8.196666666666667,335.1929166666667,0.0,60.666666666666664
10_12,2018,6,71,24.0,0.0,0.0,441,11.108450704225353,336.2012676056338,0.0,61.54929577464789
10_12,2018,7,15,71.0,0.0,0.0,107,7.607333333333333,330.7966666666667,0.0,61.53333333333333
10_12,2018,8,8,15.0,0.0,0.0,44,5.715,338.80875000000003,0.0,60.0
10_12,2019,3,2,0.0,3.0,3.0,17,4.925,335.83,0.0,60.0
10_12,2019,4,3,2.0,29.0,29.0,62,7.493333333333333,329.68666666666667,0.0,63.0
10_12,2019,5,19,3.0,24.0,24.0,165,11.095263157894736,334.08473684210526,0.0,62.31578947368421
10_12,2019,6,25,19.0,71.0,71.0,181,11.534,338.4148,0.0,65.72
10_12,2019,7,5,25.0,15.0,15.0,23,8.712,336.054,0.0,60.0
10_12,2019,8,26,5.0,8.0,8.0,101,15.23423076923077,335.3765384615384,0.0,64.3076923076923
10_12,2020,2,1,0.0,0.0,0.0,12,7.4,316.2,0.0,60.0
10_12,2020,3,6,1.0,2.0,2.5,55,8.423333333333334,335.2183333333333,0.0,62.0
10_12,2020,4,18,6.0,3.0,16.0,114,9.022777777777778,332.69944444444445,0.0,60.27777777777778
10_12,2020,5,30,18.0,19.0,21.5,305,10.765666666666668,340.7993333333333,0.0,65.06666666666666
10_12,2020,6,44,30.0,25.0,48.0,481,13.208181818181817,337.9702272727273,0.0,63.29545454545455
10_12,2020,7,21,44.0,5.0,10.0,151,12.458095238095238,337.48571428571427,0.0,62.142857142857146
10_12,2020,8,6,21.0,26.0,17.0,39,10.015,335.6983333333333,0.0,62.0
10_12,2021,1,1,0.0,0.0,0.0,11,3.29,335.42,0.0,60.0
10_12,2021,2,2,1.0,1.0,1.0,22,14.594999999999999,337.645,0.0,60.0
10_12,2021,3,9,2.0,6.0,3.6666666666666665,48,12.63888888888889,333.3366666666667,0.0,63.77777777777778
10_12,2021,4,24,9.0,18.0,16.666666666666668,196,17.916666666666668,337.5266666666667,0.0,63.916666666666664
10_12,2021,5,55,24.0,30.0,24.333333333333332,466,10.969818181818182,338.99399999999997,0.0,63.8
10_12,2021,6,37,55.0,44.0,46.666666666666664,416,8.80972972972973,335.80405405405406,0.0,61.054054054054056
10_12,2021,7,8,37.0,21.0,13.666666666666666,119,10.893749999999999,332.91,0.0,67.75
10_12,2021,8,1,8.0,6.0,13.333333333333334,3,4.44,340.29,0.0,60.0
10_12,2022,4,15,0.0,24.0,15.0,52,8.062666666666667,331.5853333333333,0.0,59.6
10_12,2022,5,23,15.0,55.0,34.666666666666664,227,11.500869565217391,334.26608695652175,0.0,61.78260869565217
10_12,2022,6,35,23.0,37.0,35.333333333333336,307,10.168285714285714,332.6417142857143,0.0,61.857142857142854
10_12,2022,7,18,35.0,8.0,11.333333333333334,122,7.523888888888889,334.24277777777775,0.0,61.55555555555556
10_12,2022,8,2,18.0,1.0,11.0,16,14.03,339.55,0.0,60.0
10_12,2023,5,11,0.0,23.0,36.0,120,6.879090909090909,337.71363636363634,0.0,63.90909090909091
10_12,2023,6,11,11.0,35.0,38.666666666666664,120,12.482727272727272,328.09999999999997,0.0,62.81818181818182
10_12,2023,7,26,11.0,18.0,15.666666666666666,157,14.00576923076923,331.0603846153846,0.0,65.65384615384616
10_12,2023,8,5,26.0,2.0,3.0,30,4.736,331.896,0.0,61.0
10_13,2018,3,1,0.0,0.0,0.0,54,10.71,337.74,0.0,60.0
10_13,2018,4,11,1.0,0.0,0.0,158,10.113636363636363,341.33272727272725,0.0,66.63636363636364
10_13,2018,5,33,11.0,0.0,0.0,235,16.235757575757575,332.98090909090905,0.0,62.81818181818182
10_13,2018,6,47,33.0,0.0,0.0,375,9.455531914893616,339.7278723404255,0.0,64.48936170212765
10_13,2018,7,8,47.0,0.0,0.0,89,6.476249999999999,336.955,0.0,60.75
10_13,2018,9,1,8.0,0.0,0.0,0,2.44,336.59,0.0,60.0
10_13,2019,3,4,0.0,1.0,1.0,33,6.9425,323.42,0.0,60.5
10_13,2019,4,6,4.0,11.0,11.0,147,12.593333333333334,337.19166666666666,0.0,66.0
10_13,2019,5,21,6.0,33.0,33.0,174,13.007142857142856,332.24619047619046,0.0,60.95238095238095
10_13,2019,6,19,21.0,47.0,47.0,184,12.241052631578947,336.4089473684211,0.0,65.10526315789474
10_13,2019,7,2,19.0,8.0,8.0,16,6.285,332.455,0.0,60.0
10_13,2019,8,3,2.0,0.0,0.0,67,7.580000000000001,340.9733333333333,0.0,60.0
10_13,2020,3,10,0.0,4.0,2.5,81,18.579,332.721,0.0,68.5
10_13,2020,4,20,10.0,6.0,8.5,205,14.335999999999999,332.438,0.0,63.15
10_13,2020,5,38,20.0,21.0,27.0,304,11.167631578947368,337.2792105263158,0.0,64.42105263157895
10_13,2020,6,42,38.0,19.0,33.0,325,11.950238095238095,337.46761904761905,0.0,64.76190476190476
10_13,2020,7,7,42.0,2.0,5.0,112,8.081428571428571,326.48,0.0,64.42857142857143
10_13,2020,8,4,7.0,3.0,3.0,32,10.2075,327.5,0.0,61.75
10_13,2021,1,2,0.0,0.0,0.0,9,18.37,335.84000000000003,0.0,60.0
10_13,2021,3,3,2.0,10.0,5.0,58,8.723333333333334,334.19,0.0,65.33333333333333
10_13,2021,4,18,3.0,20.0,12.333333333333334,237,7.009444444444444,340.89222222222224,0.0,65.88888888888889
10_13,2021,5,38,18.0,38.0,30.666666666666668,400,14.492894736842105,336.0405263157895,0.0,62.89473684210526
10_13,2021,6,19,38.0,42.0,36.0,280,12.694736842105263,332.06105263157895,0.0,63.578947368421055
10_13,2021,7,5,19.0,7.0,5.666666666666667,94,5.926,347.65,0.0,72.0
10_13,2021,8,2,5.0,4.0,3.5,2,5.85,313.05,0.0,58.0
10_13,2022,2,1,0.0,0.0,0.0,2,4.44,335.21,0.0,60.0
10_13,2022,4,7,1.0,18.0,14.666666666666666,84,10.67,330.49000000000007,0.0,60.285714285714285
10_13,2022,5,8,7.0,38.0,32.333333333333336,206,8.852500000000001,332.65375,0.0,67.375
10_13,2022,6,30,8.0,19.0,26.666666666666668,240,9.894333333333332,336.01500000000004,0.0,61.4
10_13,2022,7,8,30.0,5.0,4.666666666666667,122,7.1875,336.85625,0.0,60.875
10_13,2023,4,2,0.0,7.0,15.0,8,10.685,336.48,0.0,60.0
10_13,2023,5,15,2.0,8.0,28.0,141,21.612666666666666,338.49533333333335,0.0,66.53333333333333
10_13,2023,6,15,15.0,30.0,30.333333333333332,118,11.081333333333333,336.32466666666664,0.0,63.86666666666667
10_13,2023,7,10,15.0,8.0,6.666666666666667,113,7.941,334.281,0.0,59.9
10_14,2018,2,1,0.0,0.0,0.0,11,2.4,332.27,0.0,60.0
10_14,2018,3,4,1.0,0.0,0.0,84,3.23,337.245,0.0,60.0
10_14,2018,4,14,4.0,0.0,0.0,171,12.385000000000002,332.6764285714286,0.0,62.42857142857143
10_14,2018,5,34,14.0,0.0,0.0,177,12.897647058823528,334.89735294117645,0.0,63.970588235294116
10_14,2018,6,33,34.0,0.0,0.0,282,14.941515151515151,341.14181818181817,0.0,65.60606060606061
10_14,2018,7,10,33.0,0.0,0.0,91,13.678,330.872,0.0,62.4
10_14,2018,8,4,10.0,0.0,0.0,31,10.4,333.545,0.0,65.0
10_14,2019,3,10,0.0,4.0,4.0,49,8.626999999999999,333.716,0.0,60.8
10_14,2019,4,33,10.0,14.0,14.0,191,10.286363636363635,334.6069696969697,0.0,64.78787878787878
10_14,2019,5,16,33.0,34.0,34.0,208,11.474375,339.6,0.0,61.9375
10_14,2019,6,22,16.0,33.0,33.0,157,14.909545454545453,343.055,0.0,65.81818181818181
10_14,2019,8,2,22.0,4.0,4.0,38,8.765,341.755,0.0,60.0
10_14,2020,2,1,0.0,0.0,1.0,23,9.98,354.48,0.0,60.0
10_14,2020,3,11,1.0,10.0,7.0,129,9.838181818181818,328.4809090909091,0.0,61.36363636363637
10_14,2020,4,34,11.0,33.0,23.5,229,14.041470588235295,333.84852941176473,0.0,64.70588235294117
10_14,2020,5,31,34.0,16.0,25.0,296,8.21225806451613,341.24032258064517,0.0,64.38709677419355
10_14,2020,6,20,31.0,22.0,27.5,268,17.764000000000003,333.1505,0.0,67.05
10_14,2020,7,8,20.0,0.0,10.0,103,14.95625,332.93,0.0,66.75
10_14,2020,8,4,8.0,2.0,3.0,32,6.5425,340.66,0.0,60.0
10_14,2021,2,1,0.0,1.0,1.0,25,2.35,331.99,0.0,60.0
10_14,2021,3,2,1.0,11.0,8.333333333333334,90,7.045,330.25,0.0,63.5
10_14,2021,4,21,2.0,34.0,27.0,217,10.097619047619048,338.14190476190475,0.0,63.857142857142854
10_14,2021,5,62,21.0,31.0,27.0,342,14.224193548387097,336.9835483870968,0.0,63.516129032258064
10_14,2021,6,31,62.0,20.0,25.0,269,16.1,338.4145161290323,0.0,65.64516129032258
10_14,2021,7,5,31.0,8.0,9.0,80,7.734,357.808,0.0,78.0
10_14,2022,2,1,0.0,1.0,1.0,3,6.51,332.93,0.0,60.0
10_14,2022,3,6,1.0,2.0,7.666666666666667,11,10.666666666666666,333.44,0.0,65.16666666666667
10_14,2022,4,11,6.0,21.0,29.333333333333332,87,10.29090909090909,333.19272727272727,0.0,62.81818181818182
10_14,2022,5,32,11.0,62.0,36.333333333333336,174,9.459375,334.904375,0.0,62.25
10_14,2022,6,22,32.0,31.0,24.333333333333332,258,8.658636363636363,335.10954545454547,0.0,62.90909090909091
10_14,2022,7,15,22.0,5.0,7.666666666666667,106,9.315333333333335,333.746,0.0,64.4
10_14,2023,5,19,0.0,32.0,41.666666666666664,239,10.843684210526316,334.9978947368421,0.0,61.8421052631579
10_14,2023,6,14,19.0,22.0,24.333333333333332,126,5.265714285714286,335.05071428571426,0.0,60.07142857142857
10_14,2023,7,6,14.0,15.0,9.333333333333334,129,7.285,335.19666666666666,0.0,61.666666666666664
10_15,2018,2,4,0.0,0.0,0.0,7,5.025,337.90250000000003,0.0,60.0
10_15,2018,3,19,4.0,0.0,0.0,71,7.281578947368421,332.39894736842103,0.0,59.89473684210526
10_15,2018,4,31,19.0,0.0,0.0,240,12.011290322580646,343.55451612903227,0.0,64.61290322580645
10_15,2018,5,21,31.0,0.0,0.0,196,13.177142857142858,328.6480952380952,0.0,64.33333333333333
10_15,2018,6,24,21.0,0.0,0.0,277,9.306666666666667,338.63958333333335,0.0,64.25
10_15,2018,7,16,24.0,0.0,0.0,97,7.0825,333.76625,0.0,62.5
10_15,2018,8,7,16.0,0.0,0.0,32,4.952857142857143,338.5442857142857,0.0,60.0
10_15,2019,2,1,0.0,4.0,4.0,13,5.22,332.63,0.0,60.0
10_15,2019,3,9,1.0,19.0,19.0,48,14.2,340.41,0.0,59.44444444444444
10_15,2019,4,34,9.0,31.0,31.0,211,9.656764705882352,337.41794117647055,0.0,60.970588235294116
10_15,2019,5,30,34.0,21.0,21.0,198,20.437333333333335,335.2006666666667,0.0,66.9
10_15,2019,6,13,30.0,24.0,24.0,146,19.663076923076922,335.3946153846154,0.0,70.84615384615384
10_15,2019,7,6,13.0,16.0,16.0,17,22.25166666666667,333.7083333333333,0.0,60.0
10_15,2019,8,5,6.0,7.0,7.0,36,14.572,334.07399999999996,0.0,62.4
10_15,2020,2,6,0.0,1.0,2.5,12,10.378333333333332,346.375,0.0,65.0
10_15,2020,3,31,6.0,9.0,14.0,113,11.830967741935483,335.39193548387095,0.0,62.41935483870968
10_15,2020,4,27,31.0,34.0,32.5,253,9.245555555555555,335.21814814814815,0.0,64.03703703703704
10_15,2020,5,26,27.0,30.0,25.5,256,16.57923076923077,334.54192307692307,0.0,65.23076923076923
10_15,2020,6,22,26.0,13.0,18.5,220,15.313181818181818,334.37454545454545,0.0,62.09090909090909
10_15,2020,7,22,22.0,6.0,11.0,103,9.516363636363637,332.9509090909091,0.0,62.40909090909091
10_15,2020,8,10,22.0,5.0,6.0,25,5.478,332.421,0.0,61.1
10_15,2021,1,1,0.0,0.0,0.0,1,15.1,320.7,0.0,72.0
10_15,2021,2,5,1.0,6.0,3.6666666666666665,21,1.8760000000000001,334.572,0.0,60.0
10_15,2021,3,13,5.0,31.0,19.666666666666668,85,8.023076923076923,337.67,0.0,60.15384615384615
10_15,2021,4,15,13.0,27.0,30.666666666666668,216,7.339333333333333,335.9273333333333,0.0,63.13333333333333
10_15,2021,5,46,15.0,26.0,25.666666666666668,369,8.314565217391305,336.04,0.0,62.630434782608695
10_15,2021,6,37,46.0,22.0,19.666666666666668,261,16.153243243243242,338.367027027027,0.0,64.0
10_15,2021,7,2,37.0,22.0,14.666666666666666,64,3.355,348.91999999999996,0.0,75.0
10_15,2022,2,1,0.0,5.0,4.0,2,3.74,334.53,0.0,60.0
10_15,2022,3,2,1.0,13.0,17.666666666666668,19,6.17,334.935,0.0,60.0
10_15,2022,4,11,2.0,15.0,25.333333333333332,112,10.901818181818182,333.95,0.0,64.63636363636364
10_15,2022,5,27,11.0,46.0,34.0,230,13.51,337.8681481481482,0.0,62.48148148148148
10_15,2022,6,46,27.0,37.0,24.0,226,8.273695652173913,337.0217391304348,0.0,63.43478260869565
10_15,2022,7,12,46.0,2.0,10.0,87,6.31,328.55333333333334,0.0,60.916666666666664
10_15,2022,8,1,12.0,0.0,7.333333333333333,8,2.64,339.84,0.0,60.0
10_15,2023,3,1,0.0,2.0,15.333333333333334,6,7.6,314.7,0.0,63.0
10_15,2023,4,8,1.0,11.0,17.666666666666668,58,8.76125,327.61125,0.0,60.25
10_15,2023,5,60,8.0,27.0,33.0,227,14.716000000000001,337.4865,0.0,63.233333333333334
10_15,2023,6,14,60.0,46.0,35.0,119,8.237857142857143,336.42857142857144,0.0,63.92857142857143
10_15,2023,7,20,14.0,12.0,12.0,108,8.3995,336.039,0.0,62.95
10_15,2023,8,2,20.0,1.0,5.333333333333333,21,8.024999999999999,350.595,0.0,60.0
10_16,2018,2,1,0.0,0.0,0.0,8,18.94,331.74,0.0,60.0
10_16,2018,3,8,1.0,0.0,0.0,72,6.47875,335.8575,0.0,60.0
10_16,2018,4,45,8.0,0.0,0.0,234,11.927999999999999,335.66977777777777,0.0,63.84444444444444
10_16,2018,5,33,45.0,0.0,0.0,263,8.883636363636365,337.02454545454543,0.0,63.45454545454545
10_16,2018,6,51,33.0,0.0,0.0,290,9.92,339.08509803921567,0.0,66.86274509803921
10_16,2018,7,15,51.0,0.0,0.0,83,6.265333333333333,332.61266666666666,0.0,62.2
10_16,2018,8,4,15.0,0.0,0.0,34,8.73,338.745,0.0,60.0
10_16,2019,2,2,0.0,1.0,1.0,3,3.2,337.76,0.0,60.0
10_16,2019,3,7,2.0,8.0,8.0,49,6.247142857142856,333.3357142857143,0.0,62.57142857142857
10_16,2019,4,28,7.0,45.0,45.0,206,11.263571428571428,334.23214285714283,0.0,61.535714285714285
10_16,2019,5,26,28.0,33.0,33.0,247,14.830384615384615,336.51307692307694,0.0,62.53846153846154
10_16,2019,6,16,26.0,51.0,51.0,124,11.201875,340.418125,0.0,60.125
10_16,2019,7,3,16.0,15.0,15.0,24,4.256666666666667,331.4766666666667,0.0,60.0
10_16,2019,8,7,3.0,4.0,4.0,36,9.402857142857142,337.2285714285714,0.0,62.285714285714285
10_16,2020,3,8,0.0,7.0,7.5,124,16.05625,350.42125,0.0,77.125
10_16,2020,4,17,8.0,28.0,36.5,219,10.347058823529412,330.63,0.0,62.0
10_16,2020,5,32,17.0,26.0,29.5,284,7.264375,335.5525,0.0,62.96875
10_16,2020,6,43,32.0,16.0,33.5,251,17.199767441860466,336.8886046511628,0.0,65.97674418604652
10_16,2020,7,20,43.0,3.0,9.0,102,9.690000000000001,335.51750000000004,0.0,62.75
10_16,2020,8,3,20.0,7.0,5.5,28,14.123333333333333,331.7866666666667,0.0,64.66666666666667
10_16,2021,1,1,0.0,0.0,0.0,1,4.43,335.36,0.0,60.0
10_16,2021,1,1,1.0,0.0,0.0,1,5.0,333.21,0.0,60.0
10_16,2021,2,1,1.0,0.0,1.5,24,3.5,342.97,0.0,60.0
10_16,2021,3,5,1.0,8.0,7.666666666666667,101,9.937999999999999,332.826,0.0,60.8
10_16,2021,4,18,5.0,17.0,30.0,182,10.156666666666666,337.9461111111111,0.0,63.111111111111114
10_16,2021,5,45,18.0,32.0,30.333333333333332,415,12.566444444444445,337.38955555555555,0.0,64.35555555555555
10_16,2021,6,42,45.0,43.0,36.666666666666664,303,16.81547619047619,335.5228571428571,0.0,64.54761904761905
10_16,2021,7,14,42.0,20.0,12.666666666666666,50,27.551428571428573,343.1542857142857,0.0,69.28571428571429
10_16,2022,4,11,0.0,18.0,21.0,122,9.82090909090909,338.5781818181818,0.0,61.0
10_16,2022,5,23,11.0,45.0,34.333333333333336,301,9.019130434782609,337.84391304347827,0.0,62.65217391304348
10_16,2022,6,25,23.0,42.0,33.666666666666664,269,8.019200000000001,336.8488,0.0,60.56
10_16,2022,7,13,25.0,14.0,12.333333333333334,77,10.895384615384614,335.7807692307692,0.0,64.15384615384616
10_16,2022,8,1,13.0,0.0,4.666666666666667,8,1.43,330.41,0.0,60.0
10_16,2023,1,2,0.0,0.0,1.0,1,4.975,334.33500000000004,0.0,60.0
10_16,2023,4,7,2.0,11.0,15.333333333333334,95,9.978571428571428,339.21999999999997,0.0,67.28571428571429
10_16,2023,5,22,7.0,23.0,33.333333333333336,323,7.4750000000000005,336.3972727272727,0.0,64.86363636363636
10_16,2023,6,19,22.0,25.0,36.666666666666664,134,9.42263157894737,342.17578947368423,0.0,64.47368421052632
10_16,2023,7,20,19.0,13.0,15.666666666666666,134,8.878,334.8885,0.0,61.55
10_16,2023,8,5,20.0,1.0,3.6666666666666665,35,3.4739999999999993,329.598,0.0,61.6
10_17,2018,3,7,0.0,0.0,0.0,33,9.032857142857143,331.31,0.0,62.0
10_17,2018,4,28,7.0,0.0,0.0,282,13.91,338.0225,0.0,65.57142857142857
10_17,2018,5,73,28.0,0.0,0.0,333,14.68109589041096,337.05054794520544,0.0,63.47945205479452
10_17,2018,6,58,73.0,0.0,0.0,292,8.986896551724138,340.19465517241383,0.0,65.98275862068965
10_17,2018,7,7,58.0,0.0,0.0,68,10.450000000000001,333.6914285714286,0.0,67.14285714285714
10_17,2018,8,1,7.0,0.0,0.0,27,21.5,326.7,0.0,81.0
10_17,2019,2,1,0.0,0.0,0.0,6,3.66,339.12,0.0,60.0
10_17,2019,3,11,1.0,7.0,7.0,30,10.92909090909091,338.66181818181815,0.0,60.45454545454545
10_17,2019,4,21,11.0,28.0,28.0,289,7.473809523809523,341.63666666666666,0.0,62.80952380952381
10_17,2019,5,47,21.0,73.0,73.0,303,14.655106382978722,340.21468085106386,0.0,65.80851063829788
10_17,2019,6,10,47.0,58.0,58.0,122,12.294,332.969,0.0,62.7
10_17,2019,7,5,10.0,7.0,7.0,13,11.687999999999999,334.91999999999996,0.0,60.0
10_17,2019,8,4,5.0,1.0,1.0,23,4.605,317.51750000000004,0.0,60.0
10_17,2020,3,15,0.0,11.0,9.0,95,8.773333333333333,340.03066666666666,0.0,63.86666666666667
10_17,2020,4,31,15.0,21.0,24.5,261,12.292903225806452,337.03677419354835,0.0,63.935483870967744
10_17,2020,5,45,31.0,47.0,60.0,389,11.672444444444444,337.97044444444447,0.0,63.24444444444445
10_17,2020,6,44,45.0,10.0,34.0,334,10.512272727272727,337.3988636363636,0.0,63.63636363636363
10_17,2020,7,7,44.0,5.0,6.0,96,12.164285714285715,327.86857142857144,0.0,66.14285714285714
10_17,2020,8,2,7.0,4.0,2.5,12,4.585,336.45500000000004,0.0,60.0
10_17,2021,2,5,0.0,0.0,1.0,22,2.474,334.442,0.0,60.0
10_17,2021,3,14,5.0,15.0,11.0,78,11.475714285714286,332.88571428571424,0.0,62.857142857142854
10_17,2021,4,16,14.0,31.0,26.666666666666668,177,7.203125,339.473125,0.0,63.0
10_17,2021,5,83,16.0,45.0,55.0,486,18.063253012048193,342.00746987951806,0.0,64.25301204819277
10_17,2021,6,52,83.0,44.0,37.333333333333336,281,19.88423076923077,340.09499999999997,0.0,67.59615384615384
10_17,2021,7,8,52.0,7.0,6.333333333333333,53,9.345,342.2725,0.0,63.75
10_17,2022,3,4,0.0,14.0,13.333333333333334,23,9.685,345.35,0.0,67.5
10_17,2022,4,23,4.0,16.0,22.666666666666668,133,10.996086956521738,337.02521739130435,0.0,62.0
10_17,2022,5,61,23.0,83.0,58.333333333333336,364,8.617213114754097,337.2309836065574,0.0,61.9344262295082
10_17,2022,6,33,61.0,52.0,35.333333333333336,228,12.608181818181817,334.24757575757576,0.0,62.696969696969695
10_17,2022,7,17,33.0,8.0,6.666666666666667,45,7.55235294117647,335.02882352941174,0.0,60.64705882352941
10_17,2022,8,3,17.0,0.0,2.3333333333333335,9,26.2,327.6666666666667,0.0,82.0
10_17,2023,3,1,0.0,4.0,11.0,7,27.0,332.4,0.0,85.0
10_17,2023,4,11,1.0,23.0,23.333333333333332,130,9.716363636363637,331.3890909090909,0.0,62.63636363636363
10_17,2023,5,52,11.0,61.0,63.0,294,8.338076923076922,337.5167307692308,0.0,62.76923076923077
10_17,2023,6,31,52.0,33.0,43.0,139,12.712580645161289,335.9948387096774,0.0,64.3225806451613
10_17,2023,7,28,31.0,17.0,10.666666666666666,114,25.49785714285714,335.0825,0.0,64.75
10_17,2023,8,14,28.0,3.0,3.0,35,15.265,335.6257142857143,0.0,64.71428571428571
10_17,2023,9,1,14.0,0.0,0.0,2,6.2,346.59,0.0,60.0
10_18,2018,4,27,0.0,0.0,0.0,238,10.89074074074074,338.90999999999997,0.0,60.96296296296296
10_18,2018,5,63,27.0,0.0,0.0,402,7.0304761904761905,336.65238095238095,0.0,60.93650793650794
10_18,2018,6,24,63.0,0.0,0.0,294,8.88875,338.0275,0.0,63.875
10_18,2018,7,6,24.0,0.0,0.0,37,4.691666666666666,337.06333333333333,0.0,60.0
10_18,2018,8,3,6.0,0.0,0.0,22,11.933333333333332,317.8333333333333,0.0,70.33333333333333
10_18,2019,2,3,0.0,0.0,0.0,5,4.463333333333334,332.6366666666667,0.0,60.0
10_18,2019,3,6,3.0,0.0,0.0,27,5.838333333333334,330.38,0.0,61.0
10_18,2019,4,44,6.0,27.0,27.0,288,7.784318181818182,338.1934090909091,0.0,63.88636363636363
10_18,2019,5,50,44.0,63.0,63.0,314,16.4994,337.2804,0.0,65.94
10_18,2019,6,3,50.0,24.0,24.0,112,13.396666666666667,330.71,0.0,69.0
10_18,2019,7,1,3.0,6.0,6.0,12,5.5,342.61,0.0,60.0
10_18,2019,8,2,1.0,3.0,3.0,14,5.09,340.845,0.0,60.0
10_18,2020,1,1,0.0,0.0,0.0,2,5.79,337.85,0.0,60.0
10_18,2020,2,1,1.0,3.0,3.0,7,2.86,335.34,0.0,60.0
10_18,2020,3,21,1.0,6.0,6.0,83,5.288095238095238,340.25857142857143,0.0,61.476190476190474
10_18,2020,4,50,21.0,44.0,35.5,278,7.9702,337.3958,0.0,61.64
10_18,2020,5,68,50.0,50.0,56.5,469,11.04544117647059,340.48823529411766,0.0,63.23529411764706
10_18,2020,6,28,68.0,3.0,13.5,321,14.769285714285715,336.21892857142853,0.0,62.285714285714285
10_18,2020,7,5,28.0,1.0,3.5,52,21.914,333.798,0.0,61.8
10_18,2021,1,3,0.0,1.0,1.0,2,6.283333333333334,327.17,0.0,59.0
10_18,2021,2,2,3.0,1.0,2.0,28,10.51,337.155,0.0,60.0
10_18,2021,3,16,2.0,21.0,13.5,71,15.315625,335.925,0.0,66.0625
10_18,2021,4,19,16.0,50.0,40.333333333333336,152,16.87578947368421,347.57473684210527,0.0,76.84210526315789
10_18,2021,5,77,19.0,68.0,60.333333333333336,572,15.048181818181819,336.71,0.025974025974025976,64.45454545454545
10_18,2021,6,23,77.0,28.0,18.333333333333332,270,29.391739130434782,338.6565217391304,0.0,63.82608695652174
10_18,2021,7,5,23.0,5.0,4.0,34,4.6579999999999995,334.55,0.0,67.4
10_18,2022,2,2,0.0,2.0,2.0,5,4.32,332.02,0.0,60.0
10_18,2022,3,7,2.0,16.0,14.333333333333334,24,5.3500000000000005,345.90714285714284,0.0,64.28571428571429
10_18,2022,4,18,7.0,19.0,37.666666666666664,134,13.43888888888889,334.1827777777778,0.0,61.833333333333336
10_18,2022,5,61,18.0,77.0,65.0,378,9.015245901639345,341.9559016393443,0.0,65.39344262295081
10_18,2022,6,21,61.0,23.0,18.0,198,14.461904761904762,331.4733333333333,0.0,64.9047619047619
10_18,2022,7,2,21.0,5.0,3.6666666666666665,40,2.34,330.74,0.0,60.0
10_18,2022,8,1,2.0,0.0,2.5,10,2.7,333.94,0.0,60.0
10_18,2023,1,3,0.0,0.0,2.0,0,6.1066666666666665,333.54333333333335,0.0,60.0
10_18,2023,2,1,3.0,2.0,1.6666666666666667,0,7.48,334.84,0.0,60.0
10_18,2023,3,2,1.0,7.0,14.666666666666666,8,7.6,341.25,0.0,77.5
10_18,2023,4,28,2.0,18.0,29.0,88,9.634285714285713,332.2914285714286,0.0,63.285714285714285
10_18,2023,5,45,28.0,61.0,68.66666666666667,272,8.205111111111112,336.28088888888885,0.0,61.93333333333333
10_18,2023,6,12,45.0,21.0,24.0,148,5.75,330.1925,0.0,60.75
10_18,2023,7,12,12.0,2.0,4.0,124,8.290000000000001,327.93916666666667,0.0,62.833333333333336
10_18,2023,8,2,12.0,1.0,2.0,42,3.01,334.45,0.0,60.0
10_19,2018,3,8,0.0,0.0,0.0,19,7.71375,338.02750000000003,0.0,60.0
10_19,2018,4,20,8.0,0.0,0.0,239,8.08,339.85450000000003,0.0,61.55
10_19,2018,5,53,20.0,0.0,0.0,370,7.338301886792453,335.00132075471697,0.0,61.24528301886792
10_19,2018,6,37,53.0,0.0,0.0,227,6.745945945945945,338.44945945945943,0.0,64.48648648648648
10_19,2018,7,5,37.0,0.0,0.0,31,4.816,330.236,0.0,63.6
10_19,2018,8,5,5.0,0.0,0.0,23,3.614,336.306,0.0,60.0
10_19,2019,2,1,0.0,0.0,0.0,7,2.84,333.0,0.0,60.0
10_19,2019,3,3,1.0,8.0,8.0,17,13.899999999999999,328.08,0.0,71.66666666666667
10_19,2019,4,33,3.0,20.0,20.0,311,11.206969696969697,339.8148484848485,0.0,67.06060606060606
10_19,2019,5,37,33.0,53.0,53.0,333,11.294594594594594,338.092972972973,0.0,63.486486486486484
10_19,2019,6,18,37.0,37.0,37.0,50,14.818333333333335,332.2416666666667,0.0,65.27777777777777
10_19,2019,7,1,18.0,5.0,5.0,9,3.24,332.08,0.0,60.0
10_19,2020,2,1,0.0,1.0,1.0,13,5.18,341.37,0.0,60.0
10_19,2020,3,12,1.0,3.0,5.5,124,12.455,333.0683333333333,0.0,62.25
10_19,2020,4,41,12.0,33.0,26.5,360,11.757073170731708,334.13975609756096,0.0,63.21951219512195
10_19,2020,5,77,41.0,37.0,45.0,448,16.932727272727274,340.1196103896104,0.0,64.14285714285714
10_19,2020,6,21,77.0,18.0,27.5,258,9.85,339.3395238095238,0.0,65.33333333333333
10_19,2020,7,4,21.0,1.0,3.0,38,7.6625000000000005,336.1075,0.0,62.5
10_19,2021,2,1,0.0,1.0,1.0,33,2.13,333.69,0.0,60.0
10_19,2021,3,12,1.0,12.0,7.666666666666667,76,10.4225,343.85583333333335,0.0,65.91666666666667
10_19,2021,4,21,12.0,41.0,31.333333333333332,150,9.694761904761904,343.6009523809524,0.0,67.33333333333333
